application_id,age,education,employment_type,marital_status,dependents,monthly_income,loan_amount,loan_term,interest_rate,loan_purpose,credit_score,credit_history_length,existing_loans,existing_debt,credit_inquiries,payment_history_pct,late_payments,bankruptcy_history,home_ownership,employment_length,default,application_date
APP000165,36,Bachelor,Full-Time,Married,5,50000.0,500000.0,60,14.53,Personal,672,1.4,0,0.0,4,77.57,3,0,Mortgage,8.5,0,2020-07-23
APP000166,25,Bachelor,Full-Time,Single,4,32046.29,104247.09,48,15.89,Medical,735,3.7,0,0.0,1,97.5,0,0,Rent,5.6,0,2020-07-13
APP000167,41,Master,Full-Time,Married,5,50000.0,500000.0,36,22.35,Business,823,7.0,3,197383.19,1,94.14,1,0,Own,3.0,0,2023-02-08
APP000168,38,High School,Unemployed,Married,0,5267.6,19160.32,36,18.65,Education,578,5.6,1,4331.61,4,54.23,2,0,Rent,9.8,0,2020-03-05
APP000169,56,Bachelor,Full-Time,Married,1,50000.0,288521.69,48,7.0,Personal,657,5.0,1,198012.86,2,80.14,4,0,Own,3.6,0,2022-09-16
APP000170,32,Bachelor,Full-Time,Single,0,32832.08,481544.64,48,17.95,Personal,616,6.3,0,0.0,4,78.25,2,0,Mortgage,2.4,0,2021-08-14
APP000171,42,High School,Full-Time,Married,2,20026.1,162897.17,60,12.89,Personal,633,4.0,1,24515.33,0,83.75,1,0,Rent,3.2,0,2022-01-16
APP000172,34,Master,Self-Employed,Divorced,1,50000.0,237420.43,60,19.31,Business,691,7.6,0,0.0,1,85.85,1,0,Mortgage,3.2,0,2023-05-24
APP000173,18,PhD,Full-Time,Single,3,50000.0,500000.0,48,10.27,Debt Consolidation,807,3.1,4,40445.81,2,66.55,1,0,Other,5.5,0,2021-09-23
APP000174,46,Bachelor,Self-Employed,Widowed,0,24769.11,335143.23,36,18.8,Home,641,4.5,2,39504.21,2,94.23,1,0,Rent,13.8,0,2020-03-02
APP000175,27,Master,Full-Time,Single,2,50000.0,214260.47,36,13.55,Personal,682,3.7,1,119093.22,0,64.84,1,0,Other,12.2,0,2023-05-26
APP000176,23,Bachelor,Retired,Single,1,22212.71,83933.55,60,12.73,Personal,655,3.8,0,0.0,3,76.65,1,0,Own,1.8,0,2020-09-06
APP000177,48,Bachelor,Full-Time,Single,0,50000.0,500000.0,24,15.41,Auto,512,4.2,3,33739.07,1,55.93,0,0,Rent,8.1,0,2022-07-13
APP000178,55,Master,Full-Time,Married,1,50000.0,362965.54,60,16.26,Personal,774,7.3,4,138192.67,0,87.69,0,0,Mortgage,5.0,0,2022-06-25
APP000179,40,Bachelor,Full-Time,Married,3,50000.0,500000.0,24,24.83,Business,821,4.5,1,219182.49,2,67.57,0,0,Own,8.0,0,2023-11-22
APP000180,45,Vocational,Self-Employed,Single,0,49301.9,431878.1,36,10.39,Debt Consolidation,730,12.6,1,165657.2,0,65.89,0,0,Own,3.2,0,2023-10-12
APP000181,35,High School,Full-Time,Single,3,32828.79,203987.56,36,9.54,Debt Consolidation,712,7.6,4,95030.22,4,64.2,0,0,Rent,6.1,0,2021-11-07
APP000182,27,Bachelor,Full-Time,Divorced,3,50000.0,469591.69,36,15.13,Auto,537,2.4,2,242663.73,2,65.25,0,0,Own,3.3,0,2023-11-02
APP000183,31,Master,Full-Time,Divorced,4,28019.59,112540.56,48,9.97,Business,768,11.6,0,0.0,2,84.36,0,0,Mortgage,10.4,0,2021-09-22
APP000184,50,Master,Retired,Married,1,50000.0,220621.67,48,10.62,Home,618,4.3,2,70663.75,0,91.62,1,0,Rent,4.8,0,2022-08-31
APP000185,47,Bachelor,Self-Employed,Single,1,40507.19,145792.55,48,22.13,Personal,689,5.3,1,74004.67,2,78.6,0,0,Mortgage,2.4,0,2021-09-26
APP000186,36,Master,Full-Time,Single,4,37227.84,342924.36,24,21.03,Home,591,6.0,4,33192.36,2,53.61,2,0,Own,5.1,0,2023-01-30
APP000187,38,Bachelor,Full-Time,Single,1,22795.14,297136.94,24,18.56,Home,613,2.2,0,0.0,3,80.27,2,1,Mortgage,3.1,0,2023-03-12
APP000188,52,Bachelor,Full-Time,Single,3,45492.91,140827.95,24,19.98,Personal,577,11.9,0,0.0,1,89.56,3,0,Mortgage,10.1,0,2023-06-17
APP000189,51,High School,Part-Time,Single,2,15472.31,230383.56,60,16.74,Debt Consolidation,747,5.3,0,0.0,1,85.51,2,0,Mortgage,14.5,0,2021-05-01
APP000190,35,Vocational,Self-Employed,Single,2,30081.2,268226.31,60,5.24,Personal,639,6.0,3,15214.03,1,68.9,2,0,Rent,6.1,0,2022-03-23
APP000191,57,Bachelor,Self-Employed,Single,1,10627.58,81544.64,60,21.37,Debt Consolidation,632,0.7,0,0.0,5,90.63,0,0,Own,5.2,0,2020-02-29
APP000192,47,High School,Part-Time,Single,0,10744.6,107842.6,36,13.45,Home,746,14.6,4,24660.05,2,67.68,0,0,Mortgage,2.6,0,2020-12-29
APP000193,33,High School,Unemployed,Married,0,8418.9,40087.01,60,16.09,Personal,615,12.4,1,16490.3,3,73.92,1,0,Mortgage,3.4,0,2021-10-12
APP000194,48,Master,Full-Time,Married,3,45575.89,318068.34,24,6.55,Debt Consolidation,706,3.4,0,0.0,2,85.53,2,0,Mortgage,6.4,0,2020-01-28
APP000195,48,Master,Part-Time,Married,2,23929.78,85403.42,36,19.01,Home,705,7.4,0,0.0,1,89.52,1,0,Other,3.4,0,2020-01-04
APP000196,71,High School,Part-Time,Divorced,3,24223.66,240270.25,48,19.69,Education,625,9.0,2,97776.85,5,88.53,1,0,Own,6.8,0,2023-02-20
APP000197,63,Bachelor,Full-Time,Divorced,0,47475.71,372937.7,24,12.86,Personal,594,18.9,0,0.0,4,79.11,0,0,Rent,4.7,0,2020-11-16
APP000198,32,PhD,Self-Employed,Widowed,3,50000.0,299221.85,24,18.81,Personal,609,6.3,3,71289.81,3,88.03,2,0,Mortgage,2.0,0,2022-12-08
APP000199,52,Bachelor,Unemployed,Single,2,19298.42,257048.93,36,23.78,Medical,786,1.7,1,45842.33,1,76.3,1,0,Mortgage,3.2,0,2020-05-25
APP000200,43,High School,Part-Time,Single,1,50000.0,500000.0,60,5.19,Business,698,3.5,1,73869.25,0,66.13,1,0,Own,3.5,0,2021-12-14
APP000201,40,Vocational,Part-Time,Divorced,0,50000.0,500000.0,24,24.38,Home,690,8.4,1,232364.59,3,91.73,1,0,Mortgage,1.1,0,2021-10-03
APP000202,59,Bachelor,Part-Time,Divorced,3,31195.6,246370.89,12,22.61,Debt Consolidation,752,5.6,1,117269.98,2,82.89,0,0,Mortgage,5.7,1,2022-12-17
APP000203,41,Bachelor,Full-Time,Married,0,50000.0,163556.19,48,14.65,Medical,755,18.0,1,170926.68,4,46.41,0,0,Mortgage,11.7,0,2020-08-24
APP000204,49,Bachelor,Full-Time,Married,3,43481.77,442444.76,48,5.67,Home,763,10.6,0,0.0,3,77.5,1,0,Rent,14.3,0,2023-04-11
APP000205,51,Master,Full-Time,Widowed,2,47930.04,306391.27,72,6.07,Auto,611,12.4,4,153198.49,1,85.26,1,0,Other,8.6,0,2022-10-13
APP000206,40,Bachelor,Part-Time,Single,0,50000.0,500000.0,48,9.12,Debt Consolidation,592,5.9,0,0.0,2,90.24,1,0,Own,13.0,0,2020-05-19
APP000207,27,High School,Full-Time,Single,0,46893.94,500000.0,24,12.81,Business,850,5.5,0,0.0,2,53.68,1,0,Rent,2.6,1,2022-10-22
APP000208,29,Bachelor,Self-Employed,Married,0,36556.34,499096.84,36,5.89,Personal,654,5.4,0,0.0,7,78.68,1,0,Own,5.7,0,2021-05-19
APP000209,40,Bachelor,Full-Time,Married,3,50000.0,163914.64,36,21.0,Home,673,12.7,0,0.0,3,76.79,2,0,Own,10.1,0,2020-05-06
APP000210,39,Bachelor,Part-Time,Single,1,34964.62,482209.22,60,13.17,Home,615,4.2,1,55948.96,2,49.72,1,0,Mortgage,3.4,0,2022-03-27
APP000211,30,Master,Part-Time,Single,1,28355.57,137273.1,24,19.45,Business,778,4.5,0,0.0,1,75.86,0,0,Rent,7.0,0,2023-07-07
APP000212,40,Master,Full-Time,Married,2,50000.0,170041.46,36,8.18,Auto,529,4.5,0,0.0,2,83.98,1,0,Mortgage,6.5,1,2023-09-13
APP000213,42,High School,Full-Time,Married,3,28237.84,241772.67,36,22.76,Personal,722,1.7,2,95844.67,2,67.47,0,0,Rent,6.8,0,2020-04-27
APP000214,23,Bachelor,Full-Time,Divorced,4,46256.31,205540.98,24,7.75,Business,730,3.4,0,0.0,2,81.31,2,0,Mortgage,6.4,0,2022-05-11
APP000215,36,Bachelor,Self-Employed,Single,5,27092.2,354412.12,36,14.28,Home,670,13.2,0,0.0,4,70.12,4,0,Rent,4.6,0,2020-05-11
APP000216,32,High School,Full-Time,Married,0,50000.0,500000.0,12,11.77,Personal,713,4.7,1,193686.36,6,91.11,2,0,Mortgage,4.2,0,2022-07-25
APP000217,53,Master,Full-Time,Single,2,50000.0,407407.1,24,23.7,Home,590,8.8,1,33652.93,2,94.82,1,0,Rent,6.0,0,2023-11-05
APP000218,34,Bachelor,Full-Time,Married,0,50000.0,322034.51,24,21.85,Auto,564,5.4,0,0.0,2,84.92,1,0,Mortgage,1.6,0,2021-11-22
APP000219,26,Bachelor,Unemployed,Single,2,14499.39,175790.68,24,24.16,Auto,609,3.2,0,0.0,2,80.08,0,0,Other,4.2,0,2022-04-16
APP000220,51,Bachelor,Full-Time,Single,4,49076.91,487888.7,60,19.03,Personal,835,1.3,0,0.0,2,89.43,0,0,Own,0.6,0,2022-09-01
APP000221,33,High School,Full-Time,Divorced,0,33538.8,128725.66,36,13.58,Auto,722,2.8,0,0.0,2,87.79,2,0,Rent,1.9,0,2021-02-16
APP000222,44,High School,Full-Time,Married,2,14852.25,57975.6,60,21.99,Medical,738,5.6,4,8532.29,0,84.39,1,0,Rent,2.8,0,2023-01-09
APP000223,27,Bachelor,Full-Time,Single,2,50000.0,424513.5,72,14.18,Business,725,6.2,1,214553.75,3,72.27,3,0,Own,3.3,0,2021-11-10
APP000224,37,Bachelor,Part-Time,Married,0,37463.92,243767.97,36,6.79,Home,768,6.3,1,154776.97,1,84.77,0,0,Rent,1.3,0,2021-12-16
APP000225,38,Master,Full-Time,Married,3,46369.54,450646.99,48,11.17,Personal,658,1.6,2,63721.04,3,65.55,4,0,Rent,0.8,0,2022-01-15
APP000226,41,Bachelor,Full-Time,Single,3,49758.61,500000.0,36,19.09,Debt Consolidation,692,4.7,2,191778.98,1,79.17,5,0,Own,18.8,0,2021-03-23
APP000227,44,Bachelor,Full-Time,Single,4,16939.17,113660.03,24,9.96,Auto,640,6.6,2,21548.57,5,91.59,0,0,Other,2.3,0,2023-06-29
APP000228,38,Bachelor,Full-Time,Married,2,50000.0,379750.74,60,15.55,Auto,728,11.5,0,0.0,2,93.03,1,0,Mortgage,1.6,0,2020-09-15
APP000229,41,Master,Unemployed,Single,2,16779.43,199332.99,36,21.19,Home,708,6.9,0,0.0,2,86.41,0,0,Rent,1.3,0,2022-12-09
APP000230,34,Bachelor,Full-Time,Married,0,50000.0,461844.49,24,13.84,Auto,834,18.2,2,130620.99,2,72.6,1,0,Own,2.3,0,2021-11-21
APP000231,47,High School,Full-Time,Married,5,50000.0,440866.43,36,13.4,Home,717,7.3,1,34093.24,3,85.21,0,0,Rent,1.8,0,2023-03-04
APP000232,39,Bachelor,Full-Time,Single,1,34998.7,398904.57,12,22.43,Personal,610,10.3,0,0.0,2,71.41,1,0,Mortgage,20.5,0,2022-07-27
APP000233,33,High School,Unemployed,Married,4,7913.72,90669.64,60,8.25,Education,832,3.0,0,0.0,1,77.06,3,0,Rent,3.7,0,2021-11-25
APP000234,32,Master,Unemployed,Single,4,18693.43,172557.39,24,19.9,Debt Consolidation,663,15.7,0,0.0,0,65.96,4,0,Own,2.3,0,2023-07-29
APP000235,35,High School,Part-Time,Married,3,50000.0,373647.1,24,21.09,Home,648,8.5,0,0.0,1,88.53,1,0,Mortgage,5.9,0,2021-01-02
APP000236,58,Bachelor,Retired,Single,0,48762.19,478614.01,36,18.35,Debt Consolidation,827,4.3,0,0.0,3,57.76,1,0,Rent,3.1,0,2020-07-24
APP000237,49,Bachelor,Self-Employed,Married,5,33480.43,324299.95,36,11.58,Home,795,3.4,1,97243.26,3,66.91,2,0,Own,10.2,0,2021-10-29
APP000238,38,Bachelor,Part-Time,Married,2,50000.0,268451.39,60,19.4,Auto,548,1.0,1,114039.62,1,84.88,1,0,Rent,2.5,0,2023-06-26
APP000239,24,PhD,Full-Time,Married,0,50000.0,368154.48,60,12.78,Business,552,7.5,0,0.0,6,85.92,1,0,Mortgage,1.0,0,2020-03-15
APP000240,18,High School,Part-Time,Single,0,31578.5,156384.22,48,24.96,Personal,673,1.8,0,0.0,3,93.37,1,0,Mortgage,0.7,0,2020-01-07
APP000241,33,Bachelor,Full-Time,Single,2,50000.0,500000.0,36,24.33,Debt Consolidation,797,5.5,1,107576.44,1,43.75,1,0,Own,8.8,0,2023-11-22
APP000242,26,Bachelor,Full-Time,Married,4,17777.79,165426.89,72,22.69,Business,786,16.9,0,0.0,1,86.48,2,0,Mortgage,5.0,0,2020-11-17
APP000243,18,High School,Full-Time,Divorced,2,49986.21,500000.0,12,7.48,Business,668,8.3,1,226046.84,5,66.44,2,0,Mortgage,9.2,0,2021-03-27
APP000244,32,Bachelor,Full-Time,Married,2,50000.0,194214.22,36,10.8,Business,665,2.9,5,180800.66,0,82.25,1,0,Rent,3.6,0,2021-12-04
APP000245,47,Master,Self-Employed,Single,2,37021.68,227425.67,60,21.0,Business,652,16.4,2,79514.97,1,95.46,2,0,Mortgage,2.0,1,2022-04-15
APP000246,31,Bachelor,Self-Employed,Married,1,41948.16,500000.0,24,13.31,Home,703,6.2,4,117001.92,2,79.0,0,0,Mortgage,9.5,0,2020-12-04
APP000247,39,High School,Full-Time,Single,1,38017.02,500000.0,24,9.87,Personal,627,1.2,0,0.0,2,78.18,1,0,Mortgage,4.9,0,2023-01-08
APP000248,45,Bachelor,Unemployed,Married,3,34909.84,473527.67,12,16.82,Personal,620,4.1,0,0.0,3,69.51,0,0,Rent,10.7,0,2023-01-05
APP000249,35,Master,Part-Time,Divorced,0,26331.9,194751.28,36,6.75,Personal,629,9.7,0,0.0,1,74.44,3,0,Mortgage,12.3,0,2020-10-20
APP000250,42,High School,Retired,Married,2,25988.09,175214.07,36,7.16,Home,704,1.0,1,87902.49,0,61.18,3,0,Own,2.3,0,2022-12-15
APP000251,20,High School,Part-Time,Married,1,21988.82,68656.44,36,23.29,Home,765,9.9,1,104877.07,3,71.36,2,0,Rent,3.4,0,2022-12-15
APP000252,45,High School,Full-Time,Married,3,50000.0,500000.0,12,6.17,Medical,649,8.5,5,91717.0,0,86.03,1,0,Mortgage,15.2,0,2022-06-06
APP000253,52,Bachelor,Full-Time,Single,4,31220.69,254728.17,12,17.06,Business,673,4.6,5,60574.3,2,91.96,0,0,Rent,3.5,0,2021-07-15
APP000254,30,High School,Part-Time,Single,1,50000.0,340129.2,60,9.12,Home,527,7.6,1,177745.83,0,88.01,2,0,Rent,4.8,0,2023-01-11
APP000255,58,Bachelor,Part-Time,Married,3,11614.12,133188.29,48,6.5,Auto,649,4.1,2,41207.6,1,92.33,1,0,Mortgage,4.2,0,2021-04-17
APP000256,35,Vocational,Full-Time,Married,3,46886.68,346352.75,36,23.55,Home,696,2.6,0,0.0,3,79.51,2,0,Mortgage,1.9,0,2021-11-11
APP000257,58,Master,Part-Time,Married,2,37712.91,500000.0,48,19.93,Debt Consolidation,720,7.8,0,0.0,2,79.05,0,0,Mortgage,2.4,0,2023-04-08
APP000258,34,Master,Part-Time,Single,3,18411.49,241915.17,12,9.82,Home,670,7.0,0,0.0,2,65.0,0,0,Mortgage,3.5,1,2021-12-15
APP000259,53,Master,Self-Employed,Married,5,50000.0,320107.92,48,23.92,Debt Consolidation,708,14.3,1,41994.34,1,76.03,2,0,Other,8.8,0,2023-03-11
APP000260,50,Bachelor,Part-Time,Single,1,42143.46,427206.96,24,19.47,Home,619,12.8,4,142967.36,4,96.65,2,0,Rent,1.5,0,2023-05-04
APP000261,43,Bachelor,Part-Time,Widowed,1,35714.15,305838.37,72,5.9,Home,685,4.2,0,0.0,3,76.8,2,0,Mortgage,2.6,0,2023-01-04
APP000262,26,Bachelor,Unemployed,Divorced,1,5872.16,32530.52,24,8.65,Auto,580,8.5,0,0.0,1,70.96,1,0,Rent,1.8,0,2021-06-18
APP000263,40,Bachelor,Full-Time,Single,0,28999.67,135789.02,36,22.61,Auto,650,9.8,1,96133.33,3,90.45,3,0,Mortgage,3.6,0,2023-12-31
APP000264,36,Master,Self-Employed,Divorced,1,50000.0,500000.0,24,8.18,Personal,644,4.7,2,160373.14,1,78.62,1,0,Mortgage,12.0,0,2020-11-02
APP000265,31,Vocational,Full-Time,Married,0,50000.0,322695.43,48,18.73,Business,792,2.8,1,209673.94,0,81.61,1,0,Own,1.3,0,2021-09-16
APP000266,18,Bachelor,Full-Time,Married,5,13352.51,67118.33,24,7.91,Debt Consolidation,683,10.2,4,61991.56,2,80.25,1,0,Mortgage,8.6,0,2021-12-05
APP000267,46,High School,Part-Time,Married,0,50000.0,236110.17,36,6.22,Business,843,9.2,2,131260.31,2,78.19,1,0,Rent,3.5,0,2023-02-06
APP000268,28,Master,Unemployed,Single,0,18942.2,187460.89,12,5.25,Debt Consolidation,600,4.4,1,24656.21,1,86.58,3,0,Mortgage,6.0,0,2022-01-15
APP000269,44,High School,Full-Time,Married,2,47453.88,500000.0,36,15.61,Personal,731,2.0,1,105756.84,2,94.88,1,0,Rent,3.6,1,2022-09-11
APP000270,29,Bachelor,Full-Time,Single,1,50000.0,398200.23,48,21.59,Auto,747,5.5,0,0.0,1,88.71,1,0,Rent,2.4,0,2023-06-22
APP000271,54,Vocational,Full-Time,Single,2,21628.36,95013.05,36,8.85,Education,685,9.9,0,0.0,4,65.73,3,0,Rent,12.4,0,2020-04-18
APP000272,61,High School,Full-Time,Married,1,50000.0,500000.0,48,8.31,Personal,684,3.9,0,0.0,2,81.81,2,0,Other,18.2,0,2022-06-07
APP000273,53,PhD,Full-Time,Married,1,45511.89,388106.73,48,10.2,Education,716,2.4,3,145231.81,2,99.34,3,0,Mortgage,4.9,0,2021-02-22
APP000274,27,Master,Full-Time,Married,5,38787.47,347215.31,60,10.73,Home,587,19.0,1,94273.42,1,79.96,1,0,Mortgage,1.6,0,2020-02-19
APP000275,25,Bachelor,Self-Employed,Married,0,42283.25,500000.0,24,10.09,Home,665,11.1,1,99454.57,3,88.81,2,0,Own,4.9,0,2022-06-26
APP000276,37,High School,Retired,Married,0,11842.78,79690.23,72,12.68,Home,850,2.4,4,7909.24,1,76.2,2,0,Mortgage,4.7,0,2023-06-08
APP000277,30,Master,Full-Time,Single,2,36257.45,143566.23,24,10.11,Personal,602,8.2,3,141811.38,2,85.6,1,0,Mortgage,7.4,0,2023-03-29
APP000278,18,Bachelor,Retired,Married,3,50000.0,500000.0,12,6.72,Debt Consolidation,769,4.5,1,190915.99,4,87.78,3,0,Mortgage,5.5,0,2020-07-03
APP000279,38,PhD,Full-Time,Single,3,40780.53,280590.79,36,11.46,Personal,628,9.2,1,173926.39,2,68.52,1,0,Rent,5.4,0,2023-06-19
APP000280,43,Bachelor,Full-Time,Married,3,39360.0,500000.0,36,17.09,Home,578,4.2,2,164458.12,4,80.08,3,0,Rent,3.1,0,2022-01-17
APP000281,60,Master,Full-Time,Married,0,38231.18,472751.98,24,24.83,Auto,617,6.7,5,126362.14,1,78.55,1,0,Own,0.9,0,2022-02-15
APP000282,21,High School,Full-Time,Single,4,50000.0,500000.0,48,8.65,Home,611,5.7,4,112981.65,1,89.96,3,0,Mortgage,5.6,0,2021-08-21
APP000283,41,High School,Full-Time,Married,0,46419.94,449824.32,36,8.24,Home,529,9.3,1,107107.48,0,59.42,0,0,Mortgage,1.4,0,2020-01-17
APP000284,31,Bachelor,Self-Employed,Married,0,43432.14,272395.53,48,10.74,Home,588,21.6,3,122538.18,1,96.35,1,0,Rent,10.0,0,2020-03-09
APP000285,35,Bachelor,Full-Time,Married,4,50000.0,500000.0,48,16.96,Business,663,4.5,4,244194.95,2,88.32,1,0,Mortgage,1.8,0,2020-01-30
APP000286,38,High School,Full-Time,Married,2,50000.0,500000.0,24,21.4,Auto,714,5.0,0,0.0,3,86.31,2,0,Mortgage,21.5,0,2023-01-13
APP000287,38,Bachelor,Full-Time,Divorced,0,43570.15,195127.79,12,21.09,Personal,706,1.6,1,143065.46,1,86.49,1,0,Other,6.8,0,2022-03-09
APP000288,48,High School,Self-Employed,Single,0,27224.77,196962.24,24,19.11,Medical,850,15.3,1,49382.84,2,71.69,0,0,Rent,1.7,0,2023-04-07
APP000289,52,Bachelor,Self-Employed,Married,2,34543.47,387533.98,24,19.58,Home,567,9.3,5,110453.86,0,91.76,3,1,Rent,13.4,0,2021-12-18
APP000290,68,High School,Full-Time,Single,0,23439.67,245630.07,36,21.92,Auto,592,6.7,0,0.0,0,92.28,0,0,Rent,7.3,0,2022-03-13
APP000291,54,Master,Part-Time,Single,2,50000.0,367600.45,12,17.18,Auto,707,1.9,1,149508.18,3,74.92,3,0,Mortgage,4.6,0,2023-04-20
APP000292,41,Bachelor,Self-Employed,Widowed,5,50000.0,179895.59,36,19.23,Home,607,8.7,1,185797.15,0,86.83,0,0,Rent,0.9,0,2023-08-21
APP000293,44,High School,Unemployed,Single,1,7391.47,85470.26,12,6.1,Personal,623,8.8,4,25259.71,3,78.41,2,0,Other,9.3,0,2021-06-27
APP000294,56,Bachelor,Full-Time,Single,0,25576.48,107968.28,24,14.52,Home,642,4.9,1,120843.2,0,57.42,1,0,Other,5.7,0,2021-12-05
APP000295,49,Master,Part-Time,Married,4,16635.85,223411.49,24,20.75,Education,679,12.5,2,59989.67,2,82.18,2,0,Rent,6.6,0,2021-10-14
APP000296,41,Master,Self-Employed,Single,3,19783.97,295079.36,72,24.78,Debt Consolidation,717,6.4,1,84585.31,1,86.38,2,0,Mortgage,4.5,0,2021-10-04
APP000297,58,Bachelor,Full-Time,Married,2,36360.39,235829.5,72,12.57,Medical,636,2.9,3,35046.59,0,65.68,1,0,Rent,7.2,0,2022-12-30
APP000298,33,Master,Full-Time,Married,1,23842.57,341757.97,12,12.74,Business,602,5.8,1,60434.69,4,93.54,0,0,Rent,3.5,0,2023-02-02
APP000299,59,High School,Part-Time,Single,4,23836.23,162307.4,12,13.84,Personal,723,3.1,2,17277.41,2,97.08,0,1,Mortgage,4.9,0,2021-07-12
APP000300,52,Master,Part-Time,Married,0,50000.0,373768.87,48,15.14,Debt Consolidation,704,1.0,0,0.0,0,87.99,1,0,Own,1.6,0,2022-05-05
APP000301,22,Bachelor,Self-Employed,Single,4,44482.34,421186.33,60,5.35,Home,589,1.9,2,48257.59,1,93.04,0,0,Rent,11.7,0,2023-11-22
APP000302,51,Bachelor,Full-Time,Single,3,50000.0,500000.0,72,13.79,Medical,716,3.9,1,223624.97,2,81.53,3,0,Own,4.4,0,2023-01-25
APP000303,32,Bachelor,Part-Time,Married,3,36559.46,227883.24,60,15.7,Home,587,10.3,1,103090.88,4,45.86,2,1,Rent,7.0,0,2023-12-28
APP000304,35,Bachelor,Full-Time,Married,1,24822.57,150655.63,24,19.82,Business,736,4.5,1,18008.95,3,75.36,1,0,Rent,3.4,0,2022-04-10
APP000305,40,Bachelor,Self-Employed,Married,2,50000.0,408766.81,72,21.64,Home,638,7.2,1,245351.85,2,67.26,0,0,Own,8.9,0,2020-05-12
APP000306,32,Bachelor,Part-Time,Widowed,0,50000.0,259990.09,72,7.59,Education,680,2.8,3,100166.84,1,96.03,0,0,Own,6.8,0,2020-05-08
APP000307,26,High School,Self-Employed,Married,0,50000.0,309313.25,60,20.14,Home,703,6.5,4,94778.63,2,79.78,1,0,Own,2.9,0,2023-01-22
APP000308,45,High School,Full-Time,Married,5,31285.39,438868.76,12,19.31,Home,560,6.0,0,0.0,3,86.78,5,0,Mortgage,3.8,0,2021-01-19
APP000309,48,Bachelor,Unemployed,Divorced,3,20181.43,237434.97,24,7.36,Home,635,16.3,5,36479.55,4,95.41,3,0,Mortgage,4.0,0,2022-01-21
APP000310,55,Bachelor,Full-Time,Divorced,0,50000.0,500000.0,60,11.56,Business,626,5.5,0,0.0,4,64.19,1,0,Mortgage,2.1,0,2021-03-08
APP000311,50,High School,Full-Time,Widowed,1,50000.0,236248.32,48,12.1,Business,668,3.9,0,0.0,0,91.8,2,0,Rent,17.5,0,2020-08-04
APP000312,35,Master,Self-Employed,Single,3,47525.43,466167.88,24,24.96,Business,625,3.3,0,0.0,1,90.74,0,0,Mortgage,4.8,0,2023-02-15
APP000313,37,High School,Full-Time,Divorced,2,50000.0,500000.0,36,16.46,Auto,675,2.5,2,191233.0,2,69.41,1,0,Rent,0.8,0,2020-03-09
APP000314,49,Master,Unemployed,Divorced,3,9210.99,134340.57,36,24.42,Medical,651,11.5,0,0.0,3,88.06,2,0,Rent,8.5,0,2022-08-10
APP000315,56,Master,Full-Time,Divorced,4,50000.0,500000.0,60,17.43,Home,532,9.2,0,0.0,4,84.57,2,0,Rent,18.5,0,2020-04-16
APP000316,38,High School,Full-Time,Married,2,41881.41,198012.79,24,12.25,Home,673,3.0,1,117181.31,2,91.24,1,0,Rent,11.6,0,2022-07-19
APP000317,38,Master,Full-Time,Married,2,29357.12,152126.38,36,6.16,Business,630,3.5,1,99143.14,2,77.98,1,0,Mortgage,2.5,0,2020-04-13
APP000318,52,Vocational,Full-Time,Divorced,2,50000.0,274703.87,12,17.77,Business,751,5.4,1,54240.8,0,90.05,2,0,Mortgage,2.1,0,2023-12-11
APP000319,59,High School,Full-Time,Married,5,32818.19,107885.31,48,21.77,Medical,602,3.4,1,86166.13,4,85.79,0,0,Mortgage,6.8,0,2023-03-06
APP000320,45,Bachelor,Full-Time,Single,3,50000.0,245892.63,24,21.83,Personal,822,6.1,5,160887.05,2,91.17,2,0,Mortgage,7.5,0,2022-01-18
APP000321,33,High School,Part-Time,Widowed,2,25735.42,167991.32,36,10.75,Home,605,13.9,1,57146.6,1,90.04,1,0,Own,2.4,0,2023-06-14
APP000322,24,Master,Part-Time,Single,0,39360.33,342845.58,24,23.43,Personal,850,7.5,5,146795.95,1,71.74,0,0,Mortgage,9.8,1,2020-10-26
APP000323,36,High School,Full-Time,Divorced,4,30003.93,319491.51,48,20.11,Medical,763,4.3,1,30703.67,1,89.85,1,0,Rent,8.7,0,2020-01-04
APP000324,51,High School,Self-Employed,Divorced,0,31022.8,129752.44,60,13.32,Business,627,2.2,2,144037.1,1,88.47,2,0,Mortgage,8.5,0,2021-06-06
APP000325,33,High School,Part-Time,Divorced,2,26990.83,296876.5,12,16.96,Home,807,3.4,1,68062.47,3,82.99,0,0,Own,5.3,0,2022-12-01
APP000326,31,Bachelor,Full-Time,Married,0,16593.27,205656.26,12,8.05,Home,756,5.2,1,17536.26,1,87.59,0,0,Rent,5.9,0,2021-08-25
APP000327,30,High School,Full-Time,Single,0,50000.0,500000.0,24,23.44,Personal,755,5.4,0,0.0,1,70.52,1,0,Own,4.1,0,2021-08-06
APP000328,35,Bachelor,Unemployed,Divorced,0,10716.14,58558.65,60,9.4,Debt Consolidation,712,2.8,1,6382.64,4,79.87,0,0,Rent,6.0,0,2020-07-30
APP000329,46,High School,Full-Time,Widowed,3,31641.53,421020.24,24,17.25,Education,508,4.3,0,0.0,1,86.56,0,0,Own,6.2,0,2020-02-05
APP000330,40,Bachelor,Part-Time,Married,3,11376.28,165707.41,36,10.15,Business,755,4.4,3,35973.67,2,88.99,0,0,Own,13.9,0,2022-11-09
